word1,word2,relation,direction,pos
scheduler,hardware,hypernymy,hyponym_to_hypernym,n
side,aspect,hypernymy,hyponym_to_hypernym,n
misspelling,spelling,hypernymy,hyponym_to_hypernym,n
zap,event,hypernymy,hyponym_to_hypernym,n
stockholding,property,hypernymy,hyponym_to_hypernym,n
pentimento,painting,hypernymy,hyponym_to_hypernym,n
sweater,garment,hypernymy,hyponym_to_hypernym,n
variation,change,hypernymy,hyponym_to_hypernym,n
slopshop,haberdashery,hypernymy,hyponym_to_hypernym,n
mirror,depicting,hypernymy,hyponym_to_hypernym,n
socialization,meeting,hypernymy,hyponym_to_hypernym,n
dampener,device,hypernymy,hyponym_to_hypernym,n
glossoptosis,prolapse,hypernymy,hyponym_to_hypernym,n
napu,chevrotain,hypernymy,hyponym_to_hypernym,n
slab,block,hypernymy,hyponym_to_hypernym,n
sensationalist,publicist,hypernymy,hyponym_to_hypernym,n
pellucidness,transparency,hypernymy,hyponym_to_hypernym,n
bookworm,reader,hypernymy,hyponym_to_hypernym,n
ass,equine,hypernymy,hyponym_to_hypernym,n
dura,meninx,hypernymy,hyponym_to_hypernym,n
scolopendrium,fern,hypernymy,hyponym_to_hypernym,n
villeinage,servitude,hypernymy,hyponym_to_hypernym,n
mouth,rima,hypernymy,hyponym_to_hypernym,n
masculine,gender,hypernymy,hyponym_to_hypernym,n
chyme,food,hypernymy,hyponym_to_hypernym,n
cyanosis,symptom,hypernymy,hyponym_to_hypernym,n
barratry,crime,hypernymy,hyponym_to_hypernym,n
presentism,doctrine,hypernymy,hyponym_to_hypernym,n
saleratus,bicarbonate,hypernymy,hyponym_to_hypernym,n
quattrocento,century,hypernymy,hyponym_to_hypernym,n
carminative,medicine,hypernymy,hyponym_to_hypernym,n
praseodymium,metal,hypernymy,hyponym_to_hypernym,n
pluralist,philosopher,hypernymy,hyponym_to_hypernym,n
filicide,parent,hypernymy,hyponym_to_hypernym,n
electrocautery,thermocautery,hypernymy,hyponym_to_hypernym,n
sawm,abstinence,hypernymy,hyponym_to_hypernym,n
welterweight,prizefighter,hypernymy,hyponym_to_hypernym,n
incompetence,inability,hypernymy,hyponym_to_hypernym,n
crappie,sunfish,hypernymy,hyponym_to_hypernym,n
vermin,pest,hypernymy,hyponym_to_hypernym,n
liposarcoma,sarcoma,hypernymy,hyponym_to_hypernym,n
workbasket,container,hypernymy,hyponym_to_hypernym,n
naphthalene,hydrocarbon,hypernymy,hyponym_to_hypernym,n
cordage,rope,hypernymy,hyponym_to_hypernym,n
rancidness,smell,hypernymy,hyponym_to_hypernym,n
post,delivery,hypernymy,hyponym_to_hypernym,n
envoy,stanza,hypernymy,hyponym_to_hypernym,n
grate,noise,hypernymy,hyponym_to_hypernym,n
facetiousness,playfulness,hypernymy,hyponym_to_hypernym,n
pemmican,meat,hypernymy,hyponym_to_hypernym,n
flagellant,penitent,hypernymy,hyponym_to_hypernym,n
pogonia,orchid,hypernymy,hyponym_to_hypernym,n
mention,award,hypernymy,hyponym_to_hypernym,n
tideland,seashore,hypernymy,hyponym_to_hypernym,n
thunderer,noisemaker,hypernymy,hyponym_to_hypernym,n
slip,mistake,hypernymy,hyponym_to_hypernym,n
mudskipper,goby,hypernymy,hyponym_to_hypernym,n
casket,box,hypernymy,hyponym_to_hypernym,n
elbowing,jostle,hypernymy,hyponym_to_hypernym,n
googolplex,cardinal,hypernymy,hyponym_to_hypernym,n
sponge,learner,hypernymy,hyponym_to_hypernym,n
undernourishment,hunger,hypernymy,hyponym_to_hypernym,n
fragility,vulnerability,hypernymy,hyponym_to_hypernym,n
immunocompetence,ability,hypernymy,hyponym_to_hypernym,n
maid,domestic,hypernymy,hyponym_to_hypernym,n
heterogeneity,nonuniformity,hypernymy,hyponym_to_hypernym,n
call,visit,hypernymy,hyponym_to_hypernym,n
hiatus,piece,hypernymy,hyponym_to_hypernym,n
sensualist,person,hypernymy,hyponym_to_hypernym,n
classifier,thinker,hypernymy,hyponym_to_hypernym,n
headpiece,helmet,hypernymy,hyponym_to_hypernym,n
burning,torture,hypernymy,hyponym_to_hypernym,n
front,deceiver,hypernymy,hyponym_to_hypernym,n
alexia,aphasia,hypernymy,hyponym_to_hypernym,n
transferase,enzyme,hypernymy,hyponym_to_hypernym,n
peradventure,doubt,hypernymy,hyponym_to_hypernym,n
wormwood,subshrub,hypernymy,hyponym_to_hypernym,n
bulge,projection,hypernymy,hyponym_to_hypernym,n
hypertonia,tonicity,hypernymy,hyponym_to_hypernym,n
point,taper,hypernymy,hyponym_to_hypernym,n
snowboard,board,hypernymy,hyponym_to_hypernym,n
temperance,combination,hypernymy,hyponym_to_hypernym,n
scaffold,platform,hypernymy,hyponym_to_hypernym,n
tobacconist,shopkeeper,hypernymy,hyponym_to_hypernym,n
doughnut,friedcake,hypernymy,hyponym_to_hypernym,n
immunogenicity,immunity,hypernymy,hyponym_to_hypernym,n
arrangement,group,hypernymy,hyponym_to_hypernym,n
contingent,force,hypernymy,hyponym_to_hypernym,n
posology,pharmacology,hypernymy,hyponym_to_hypernym,n
dinky,locomotive,hypernymy,hyponym_to_hypernym,n
tetrodotoxin,neurotoxin,hypernymy,hyponym_to_hypernym,n
suspension,debarment,hypernymy,hyponym_to_hypernym,n
outfielder,fielder,hypernymy,hyponym_to_hypernym,n
canvas,mat,hypernymy,hyponym_to_hypernym,n
diamond,carbon,hypernymy,hyponym_to_hypernym,n
luging,tobogganing,hypernymy,hyponym_to_hypernym,n
ptarmigan,grouse,hypernymy,hyponym_to_hypernym,n
text,matter,hypernymy,hyponym_to_hypernym,n
run,period,hypernymy,hyponym_to_hypernym,n
squib,firework,hypernymy,hyponym_to_hypernym,n
separatist,advocate,hypernymy,hyponym_to_hypernym,n
landslide,victory,hypernymy,hyponym_to_hypernym,n
bill,list,hypernymy,hyponym_to_hypernym,n
rurality,characteristic,hypernymy,hyponym_to_hypernym,n
puppeteer,performer,hypernymy,hyponym_to_hypernym,n
chlamydospore,spore,hypernymy,hyponym_to_hypernym,n
girth,circumference,hypernymy,hyponym_to_hypernym,n
conditioner,softener,hypernymy,hyponym_to_hypernym,n
tentorium,fold,hypernymy,hyponym_to_hypernym,n
dermatologist,specialist,hypernymy,hyponym_to_hypernym,n
score,reason,hypernymy,hyponym_to_hypernym,n
book,collection,hypernymy,hyponym_to_hypernym,n
shtik,business,hypernymy,hyponym_to_hypernym,n
tithe,offering,hypernymy,hyponym_to_hypernym,n
compensation,defense,hypernymy,hyponym_to_hypernym,n
monomaniac,sufferer,hypernymy,hyponym_to_hypernym,n
nosiness,curiousness,hypernymy,hyponym_to_hypernym,n
zizz,sound,hypernymy,hyponym_to_hypernym,n
bullhorn,loudspeaker,hypernymy,hyponym_to_hypernym,n
part,tune,hypernymy,hyponym_to_hypernym,n
processing,process,hypernymy,hyponym_to_hypernym,n
epos,poetry,hypernymy,hyponym_to_hypernym,n
gig,tender,hypernymy,hyponym_to_hypernym,n
jug,containerful,hypernymy,hyponym_to_hypernym,n
showstopper,attraction,hypernymy,hyponym_to_hypernym,n
watchdog,defender,hypernymy,hyponym_to_hypernym,n
incident,disturbance,hypernymy,hyponym_to_hypernym,n
sprinter,runner,hypernymy,hyponym_to_hypernym,n
perfumery,shop,hypernymy,hyponym_to_hypernym,n
shadflower,draba,hypernymy,hyponym_to_hypernym,n
place,passage,hypernymy,hyponym_to_hypernym,n
discretion,liberty,hypernymy,hyponym_to_hypernym,n
alterability,mutability,hypernymy,hyponym_to_hypernym,n
frail,weight,hypernymy,hyponym_to_hypernym,n
victimization,adversity,hypernymy,hyponym_to_hypernym,n
echo,reflection,hypernymy,hyponym_to_hypernym,n
adenine,purine,hypernymy,hyponym_to_hypernym,n
distaff,sphere,hypernymy,hyponym_to_hypernym,n
amygdalin,glucoside,hypernymy,hyponym_to_hypernym,n
portulaca,flower,hypernymy,hyponym_to_hypernym,n
impression,press,hypernymy,hyponym_to_hypernym,n
telephotograph,photograph,hypernymy,hyponym_to_hypernym,n
rebutter,pleading,hypernymy,hyponym_to_hypernym,n
embezzlement,larceny,hypernymy,hyponym_to_hypernym,n
sweep,run,hypernymy,hyponym_to_hypernym,n
celom,cavity,hypernymy,hyponym_to_hypernym,n
controversy,dispute,hypernymy,hyponym_to_hypernym,n
inhaler,dispenser,hypernymy,hyponym_to_hypernym,n
countershot,shooting,hypernymy,hyponym_to_hypernym,n
leptocephalus,larva,hypernymy,hyponym_to_hypernym,n
suicide,killing,hypernymy,hyponym_to_hypernym,n
patriotism,loyalty,hypernymy,hyponym_to_hypernym,n
isometrics,exercise,hypernymy,hyponym_to_hypernym,n
ripcord,cord,hypernymy,hyponym_to_hypernym,n
get,return,hypernymy,hyponym_to_hypernym,n
price,value,hypernymy,hyponym_to_hypernym,n
roomette,compartment,hypernymy,hyponym_to_hypernym,n
woodcutter,laborer,hypernymy,hyponym_to_hypernym,n
theorist,intellectual,hypernymy,hyponym_to_hypernym,n
persuasiveness,power,hypernymy,hyponym_to_hypernym,n
licenser,official,hypernymy,hyponym_to_hypernym,n
aggressor,instigator,hypernymy,hyponym_to_hypernym,n
squeeze,press,hypernymy,hyponym_to_hypernym,v
hop,jump,hypernymy,hyponym_to_hypernym,v
serve,move,hypernymy,hyponym_to_hypernym,v
shade,paint,hypernymy,hyponym_to_hypernym,v
fare,proceed,hypernymy,hyponym_to_hypernym,v
state,express,hypernymy,hyponym_to_hypernym,v
empty,remove,hypernymy,hyponym_to_hypernym,v
unfold,undo,hypernymy,hyponym_to_hypernym,v
apply,give,hypernymy,hyponym_to_hypernym,v
purl,embroider,hypernymy,hyponym_to_hypernym,v
ply,travel,hypernymy,hyponym_to_hypernym,v
sit,serve,hypernymy,hyponym_to_hypernym,v
overstay,bide,hypernymy,hyponym_to_hypernym,v
crawl,travel,hypernymy,hyponym_to_hypernym,v
persevere,continue,hypernymy,hyponym_to_hypernym,v
spill,reduce,hypernymy,hyponym_to_hypernym,v
dabble,play,hypernymy,hyponym_to_hypernym,v
impress,dye,hypernymy,hyponym_to_hypernym,v
bang,travel,hypernymy,hyponym_to_hypernym,v
stool,excrete,hypernymy,hyponym_to_hypernym,v
handle,touch,hypernymy,hyponym_to_hypernym,v
weld,unite,hypernymy,hyponym_to_hypernym,v
subvocalize,pronounce,hypernymy,hyponym_to_hypernym,v
remake,produce,hypernymy,hyponym_to_hypernym,v
transit,roll,hypernymy,hyponym_to_hypernym,v
job,work,hypernymy,hyponym_to_hypernym,v
nettle,bite,hypernymy,hyponym_to_hypernym,v
miscalculate,calculate,hypernymy,hyponym_to_hypernym,v
clink,sound,hypernymy,hyponym_to_hypernym,v
carry,sustain,hypernymy,hyponym_to_hypernym,v
check,draw,hypernymy,hyponym_to_hypernym,v
drape,cover,hypernymy,hyponym_to_hypernym,v
nark,inform,hypernymy,hyponym_to_hypernym,v
pry,ask,hypernymy,hyponym_to_hypernym,v
shy,startle,hypernymy,hyponym_to_hypernym,v
vroom,roar,hypernymy,hyponym_to_hypernym,v
proportion,adjust,hypernymy,hyponym_to_hypernym,v
rumpus,agitate,hypernymy,hyponym_to_hypernym,v
dig,thrust,hypernymy,hyponym_to_hypernym,v
forge,beat,hypernymy,hyponym_to_hypernym,v
sensitize,change,hypernymy,hyponym_to_hypernym,v
pop,drink,hypernymy,hyponym_to_hypernym,v
sizzle,resound,hypernymy,hyponym_to_hypernym,v
miscegenate,cohabit,hypernymy,hyponym_to_hypernym,v
blitzkrieg,war,hypernymy,hyponym_to_hypernym,v
corral,arrange,hypernymy,hyponym_to_hypernym,v
clapboard,cover,hypernymy,hyponym_to_hypernym,v
cater,provide,hypernymy,hyponym_to_hypernym,v
return,travel,hypernymy,hyponym_to_hypernym,v
overbid,bid,hypernymy,hyponym_to_hypernym,v
cover,protect,hypernymy,hyponym_to_hypernym,v
debut,play,hypernymy,hyponym_to_hypernym,v
romanticize,change,hypernymy,hyponym_to_hypernym,v
rasp,abrade,hypernymy,hyponym_to_hypernym,v
housekeep,keep,hypernymy,hyponym_to_hypernym,v
even,change,hypernymy,hyponym_to_hypernym,v
improvise,cope,hypernymy,hyponym_to_hypernym,v
billow,soar,hypernymy,hyponym_to_hypernym,v
outguess,predict,hypernymy,hyponym_to_hypernym,v
polychrome,color,hypernymy,hyponym_to_hypernym,v
explode,react,hypernymy,hyponym_to_hypernym,v
denationalize,change,hypernymy,hyponym_to_hypernym,v
mantle,diffuse,hypernymy,hyponym_to_hypernym,v
anthropomorphize,impute,hypernymy,hyponym_to_hypernym,v
masquerade,disguise,hypernymy,hyponym_to_hypernym,v
boomerang,return,hypernymy,hyponym_to_hypernym,v
crib,cheat,hypernymy,hyponym_to_hypernym,v
stratify,inseminate,hypernymy,hyponym_to_hypernym,v
evaluate,think,hypernymy,hyponym_to_hypernym,v
demagnetize,change,hypernymy,hyponym_to_hypernym,v
filiate,determine,hypernymy,hyponym_to_hypernym,v
impute,evaluate,hypernymy,hyponym_to_hypernym,v
body,embody,hypernymy,hyponym_to_hypernym,v
slip,insert,hypernymy,hyponym_to_hypernym,v
load,put,hypernymy,hyponym_to_hypernym,v
spurt,pour,hypernymy,hyponym_to_hypernym,v
quadruple,multiply,hypernymy,hyponym_to_hypernym,v
volley,disperse,hypernymy,hyponym_to_hypernym,v
burp,emit,hypernymy,hyponym_to_hypernym,v
craze,crack,hypernymy,hyponym_to_hypernym,v
control,see,hypernymy,hyponym_to_hypernym,v
assay,analyze,hypernymy,hyponym_to_hypernym,v
secrete,hide,hypernymy,hyponym_to_hypernym,v
defray,pay,hypernymy,hyponym_to_hypernym,v
whiff,blow,hypernymy,hyponym_to_hypernym,v
labor,work,hypernymy,hyponym_to_hypernym,v
clear,clarify,hypernymy,hyponym_to_hypernym,v
cup,treat,hypernymy,hyponym_to_hypernym,v
tear,cry,hypernymy,hyponym_to_hypernym,v
justify,adjust,hypernymy,hyponym_to_hypernym,v
encourage,induce,hypernymy,hyponym_to_hypernym,v
commute,travel,hypernymy,hyponym_to_hypernym,v
explode,disprove,hypernymy,hyponym_to_hypernym,v
argue,present,hypernymy,hyponym_to_hypernym,v
report,inform,hypernymy,hyponym_to_hypernym,v
turtle,hunt,hypernymy,hyponym_to_hypernym,v
digest,change,hypernymy,hyponym_to_hypernym,v
rein,stop,hypernymy,hyponym_to_hypernym,v
demur,object,hypernymy,hyponym_to_hypernym,v
snarl,complicate,hypernymy,hyponym_to_hypernym,v
dissolve,snap,hypernymy,hyponym_to_hypernym,v
deaden,convert,hypernymy,hyponym_to_hypernym,v
top,snip,hypernymy,hyponym_to_hypernym,v
belabour,beat,hypernymy,hyponym_to_hypernym,v
aerosolize,scatter,hypernymy,hyponym_to_hypernym,v
parcel,divide,hypernymy,hyponym_to_hypernym,v
stucco,decorate,hypernymy,hyponym_to_hypernym,v
demand,summon,hypernymy,hyponym_to_hypernym,v
catapult,propel,hypernymy,hyponym_to_hypernym,v
unitize,divide,hypernymy,hyponym_to_hypernym,v
scatter,discharge,hypernymy,hyponym_to_hypernym,v
rewrite,write,hypernymy,hyponym_to_hypernym,v
gas,attack,hypernymy,hyponym_to_hypernym,v
lap,drink,hypernymy,hyponym_to_hypernym,v
slip,pass,hypernymy,hyponym_to_hypernym,v
gulp,drink,hypernymy,hyponym_to_hypernym,v
rehabilitate,restore,hypernymy,hyponym_to_hypernym,v
assert,behave,hypernymy,hyponym_to_hypernym,v
trill,pronounce,hypernymy,hyponym_to_hypernym,v
seed,inoculate,hypernymy,hyponym_to_hypernym,v
bombproof,proof,hypernymy,hyponym_to_hypernym,v
upheave,heave,hypernymy,hyponym_to_hypernym,v
strike,attack,hypernymy,hyponym_to_hypernym,v
prove,authenticate,hypernymy,hyponym_to_hypernym,v
dose,process,hypernymy,hyponym_to_hypernym,v
sugarcoat,sweeten,hypernymy,hyponym_to_hypernym,v
spur,goad,hypernymy,hyponym_to_hypernym,v
park,put,hypernymy,hyponym_to_hypernym,v
expedite,action,hypernymy,hyponym_to_hypernym,v
mature,change,hypernymy,hyponym_to_hypernym,v
promise,declare,hypernymy,hyponym_to_hypernym,v
help,better,hypernymy,hyponym_to_hypernym,v
cube,cut,hypernymy,hyponym_to_hypernym,v
remount,horse,hypernymy,hyponym_to_hypernym,v
edge,advance,hypernymy,hyponym_to_hypernym,v
drink,use,hypernymy,hyponym_to_hypernym,v
order,request,hypernymy,hyponym_to_hypernym,v
boost,increase,hypernymy,hyponym_to_hypernym,v
survive,overcome,hypernymy,hyponym_to_hypernym,v
pad,fill,hypernymy,hyponym_to_hypernym,v
pare,cut,hypernymy,hyponym_to_hypernym,v
susurrate,murmur,hypernymy,hyponym_to_hypernym,v
sigh,breathe,hypernymy,hyponym_to_hypernym,v
fritter,consume,hypernymy,hyponym_to_hypernym,v
roughcast,plaster,hypernymy,hyponym_to_hypernym,v
rhumba,dance,hypernymy,hyponym_to_hypernym,v
dive,descend,hypernymy,hyponym_to_hypernym,v
sublimate,redirect,hypernymy,hyponym_to_hypernym,v
paint,create,hypernymy,hyponym_to_hypernym,v
intrude,enter,hypernymy,hyponym_to_hypernym,v
raise,move,hypernymy,hyponym_to_hypernym,v
signpost,mark,hypernymy,hyponym_to_hypernym,v
sin,transgress,hypernymy,hyponym_to_hypernym,v
round,change,hypernymy,hyponym_to_hypernym,v
grope,caress,hypernymy,hyponym_to_hypernym,v
serve,spend,hypernymy,hyponym_to_hypernym,v
bare,uncover,hypernymy,hyponym_to_hypernym,v
queen,promote,hypernymy,hyponym_to_hypernym,v
collocate,group,hypernymy,hyponym_to_hypernym,v
enlighten,prophesy,hypernymy,hyponym_to_hypernym,v
antagonize,act,hypernymy,hyponym_to_hypernym,v
traffic,trade,hypernymy,hyponym_to_hypernym,v
repress,oppress,hypernymy,hyponym_to_hypernym,v
introduce,establish,hypernymy,hyponym_to_hypernym,v
dunk,shoot,hypernymy,hyponym_to_hypernym,v
register,show,hypernymy,hyponym_to_hypernym,v
outsource,source,hypernymy,hyponym_to_hypernym,v
beware,watch,hypernymy,hyponym_to_hypernym,v
suit,meet,hypernymy,hyponym_to_hypernym,v
borrow,get,hypernymy,hyponym_to_hypernym,v
bring,attract,hypernymy,hyponym_to_hypernym,v
top,supply,hypernymy,hyponym_to_hypernym,v
ruggedize,strengthen,hypernymy,hyponym_to_hypernym,v
nest,populate,hypernymy,hyponym_to_hypernym,v
become,turn,hypernymy,hyponym_to_hypernym,v
find,get,hypernymy,hyponym_to_hypernym,v
honeycomb,penetrate,hypernymy,hyponym_to_hypernym,v
pound,restrain,hypernymy,hyponym_to_hypernym,v
scald,process,hypernymy,hyponym_to_hypernym,v
racketeer,conduct,hypernymy,hyponym_to_hypernym,v
opacify,change,hypernymy,hyponym_to_hypernym,v
vivify,change,hypernymy,hyponym_to_hypernym,v
complain,charge,hypernymy,hyponym_to_hypernym,v
maneuver,act,hypernymy,hyponym_to_hypernym,v
approbate,accept,hypernymy,hyponym_to_hypernym,v
outbrave,resist,hypernymy,hyponym_to_hypernym,v
inform,change,hypernymy,hyponym_to_hypernym,v
address,label,hypernymy,hyponym_to_hypernym,v
assist,work,hypernymy,hyponym_to_hypernym,v
leave,yield,hypernymy,hyponym_to_hypernym,v
concert,plan,hypernymy,hyponym_to_hypernym,v
crow,utter,hypernymy,hyponym_to_hypernym,v
draw,move,hypernymy,hyponym_to_hypernym,v
pin,attack,hypernymy,hyponym_to_hypernym,v
glower,stare,hypernymy,hyponym_to_hypernym,v
splice,join,hypernymy,hyponym_to_hypernym,v
joint,separate,hypernymy,hyponym_to_hypernym,v
net,profit,hypernymy,hyponym_to_hypernym,v
chloroform,anesthetize,hypernymy,hyponym_to_hypernym,v
lower,change,hypernymy,hyponym_to_hypernym,v
vary,diversify,hypernymy,hyponym_to_hypernym,v
inhale,breathe,hypernymy,hyponym_to_hypernym,v
seam,join,hypernymy,hyponym_to_hypernym,v
disenchant,disappoint,hypernymy,hyponym_to_hypernym,v
scud,sail,hypernymy,hyponym_to_hypernym,v
vindicate,acquit,hypernymy,hyponym_to_hypernym,v
track,observe,hypernymy,hyponym_to_hypernym,v
sheer,steer,hypernymy,hyponym_to_hypernym,v
declare,affirm,hypernymy,hyponym_to_hypernym,v
wait,act,hypernymy,hyponym_to_hypernym,v
jaundice,affect,hypernymy,hyponym_to_hypernym,v
decoct,boil,hypernymy,hyponym_to_hypernym,v
maul,cleave,hypernymy,hyponym_to_hypernym,v
wallop,overcome,hypernymy,hyponym_to_hypernym,v
sweep,cover,hypernymy,hyponym_to_hypernym,v
vasectomize,sterilize,hypernymy,hyponym_to_hypernym,v
strip,milk,hypernymy,hyponym_to_hypernym,v
plead,apologize,hypernymy,hyponym_to_hypernym,v
submit,refer,hypernymy,hyponym_to_hypernym,v
plagiarize,steal,hypernymy,hyponym_to_hypernym,v
expand,grow,hypernymy,hyponym_to_hypernym,v
truncate,shorten,hypernymy,hyponym_to_hypernym,v
shade,draw,hypernymy,hyponym_to_hypernym,v
badger,persuade,hypernymy,hyponym_to_hypernym,v
recharge,charge,hypernymy,hyponym_to_hypernym,v
hallucinate,perceive,hypernymy,hyponym_to_hypernym,v
chariot,ride,hypernymy,hyponym_to_hypernym,v
honk,utter,hypernymy,hyponym_to_hypernym,v
pain,upset,hypernymy,hyponym_to_hypernym,v
ferment,seethe,hypernymy,hyponym_to_hypernym,v
department,sector,hypernymy,hyponym_to_hypernym,n
reprehensibility,evil,hypernymy,hyponym_to_hypernym,n
stand,measure,hypernymy,hyponym_to_hypernym,v
chafing,tenderness,hypernymy,hyponym_to_hypernym,n
lather,foam,hypernymy,hyponym_to_hypernym,n
alternate,act,hypernymy,hyponym_to_hypernym,v
roughness,texture,hypernymy,hyponym_to_hypernym,n
muscle,contractor,hypernymy,hyponym_to_hypernym,n
loyalist,supporter,hypernymy,hyponym_to_hypernym,n
safety,score,hypernymy,hyponym_to_hypernym,n
skitter,twitch,hypernymy,hyponym_to_hypernym,v
assizes,court,hypernymy,hyponym_to_hypernym,n
gulp,swallow,hypernymy,hyponym_to_hypernym,n
hitch,knot,hypernymy,hyponym_to_hypernym,n
cicerone,guide,hypernymy,hyponym_to_hypernym,n
aminoplast,plastic,hypernymy,hyponym_to_hypernym,n
victual,eat,hypernymy,hyponym_to_hypernym,v
stovepiping,retrieval,hypernymy,hyponym_to_hypernym,n
pleasantness,pleasure,hypernymy,hyponym_to_hypernym,n
leatherwood,shrub,hypernymy,hyponym_to_hypernym,n
marlin,billfish,hypernymy,hyponym_to_hypernym,n
fenestration,operation,hypernymy,hyponym_to_hypernym,n
hosier,shopkeeper,hypernymy,hyponym_to_hypernym,n
hotbed,situation,hypernymy,hyponym_to_hypernym,n
fret,annoy,hypernymy,hyponym_to_hypernym,v
strap,sharpen,hypernymy,hyponym_to_hypernym,v
snapshot,photograph,hypernymy,hyponym_to_hypernym,n
epilepsy,encephalopathy,hypernymy,hyponym_to_hypernym,n
prologue,introduction,hypernymy,hyponym_to_hypernym,n
inclusion,involvement,hypernymy,hyponym_to_hypernym,n
cannibalize,use,hypernymy,hyponym_to_hypernym,v
trireme,galley,hypernymy,hyponym_to_hypernym,n
echinocactus,cactus,hypernymy,hyponym_to_hypernym,n
monologuize,talk,hypernymy,hyponym_to_hypernym,v
candle,examine,hypernymy,hyponym_to_hypernym,v
poll,parrot,hypernymy,hyponym_to_hypernym,n
berry,pick,hypernymy,hyponym_to_hypernym,v
